Category,Setting,Diagnosis,Date,Count
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,467
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,475
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,511
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,485
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,550
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,528
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,614
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,651
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,630
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,588
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,548
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,538
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,529
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,571
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,533
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,519
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,551
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,593
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,909
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,953
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,637
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,634
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,522
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,531
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,495
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,536
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,588
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,623
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,567
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,525
depression,inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,583
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,3129
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,2820
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,2882
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,2721
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,2587
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,2510
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,2970
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,2926
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,2473
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,2498
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,2833
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,5064
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,6758
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,3947
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,3209
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,2494
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,2471
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,2306
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,2355
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,2901
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,2966
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,2959
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,2858
diabetes,inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,3348
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,5010
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,4557
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,4696
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,4248
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,4009
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,3852
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,4439
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,4286
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,3803
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,3784
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,4392
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,7202
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,9152
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,5521
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,4671
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,3814
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,3821
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,3545
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,3885
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,4459
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,4487
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,4570
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,4546
hypertension,inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,5091
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,106
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,117
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,130
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,110
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,104
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,107
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,101
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,88
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,88
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,112
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,103
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,125
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,182
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,133
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,113
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,93
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,100
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,94
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,89
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,117
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,108
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,106
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,98
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,122
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,139
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,152
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,183
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,163
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,150
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,145
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,154
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,165
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,120
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,121
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,167
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,229
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,305
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,163
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,164
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,142
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,110
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,129
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,112
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,160
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,158
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,147
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,156
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,179
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,15
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,20
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,13
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,11
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,15
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,11
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,7
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,12
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,7
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,7
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,12
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,26
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,15
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,15
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,9
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,17
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,8
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,10
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,14
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,9
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,13
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,7
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,16
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,15
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,875
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,791
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,794
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,775
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,697
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,723
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,1004
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,1027
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,767
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,757
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,927
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,1793
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,2624
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,1466
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,1079
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,748
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,786
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,731
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,763
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,1090
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,1200
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,1045
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,991
obesity,inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,1057
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,3472
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,3235
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,3466
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,3404
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,3136
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,2898
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,3723
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,3581
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,2964
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,2839
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,3426
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,6920
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,9470
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,5111
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,3456
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,2674
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,2589
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,2440
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,2694
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,3639
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,3800
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,3539
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,3508
pneumonia,inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,3810
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,5267
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,4836
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,4902
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,4434
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,4217
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,4018
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,4754
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,4608
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,4103
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,4161
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,4605
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,7461
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,8871
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,5447
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,4728
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,4015
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,4014
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,3831
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,4056
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,4627
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,4695
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,4731
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,4619
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,5237
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,3535
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,3141
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,3315
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,3228
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,3031
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,2856
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,3503
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,3448
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,2938
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,2900
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,3357
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,5705
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,7662
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,4589
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,3519
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,2727
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,2702
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,2467
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,2768
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,3470
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,3637
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,3472
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,3461
sepsis,inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,3720
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,320
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,294
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,274
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,250
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,249
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,261
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,274
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,304
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,266
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,271
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,293
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,385
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,520
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,374
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,339
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,277
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,293
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,250
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,266
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,307
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,303
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,294
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,293
stroke,inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,341
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,1182
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,1033
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,1079
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,865
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,856
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,864
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,1028
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,959
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,915
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,942
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,1068
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,1276
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,1516
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,1139
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,1111
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,971
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,970
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,943
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,995
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,1067
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,1130
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,1163
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,1085
substance use disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,1267
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-01-01,19
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-02-01,15
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-03-01,20
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-04-01,14
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-05-01,12
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-06-01,15
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-07-01,19
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-08-01,24
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-09-01,13
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-10-01,8
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-11-01,14
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2020-12-01,15
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-01-01,27
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-02-01,16
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-03-01,11
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-04-01,16
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-05-01,14
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-06-01,16
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-07-01,8
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-08-01,15
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-09-01,11
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-10-01,21
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-11-01,18
unspecified mental disorders,inpatient discharges,Secondary (COVID-19 Not Primary),2021-12-01,23
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,43
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,55
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,70
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,120
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,156
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,83
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,69
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,109
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,480
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,911
